family,family_idx,variant,variant_idx,organism,title_keyword,accession,length,defline,fasta_path,note,isolate_idx,fold
Herpesviridae,5,VZV,2,Human herpesvirus 3,,2577521086,124889,"OQ916050.1 Human alphaherpesvirus 3 isolate MCL-22-H-32-5616_DNA_644, complete genome",data/refs/Herpesviridae/VZV/isolate_8.fasta,,8,3
Herpesviridae,5,VZV,2,Human herpesvirus 3,,2577521034,124822,"OQ916049.1 UNVERIFIED: Human alphaherpesvirus 3 isolate MCL-22-H-22-5441_DNA_643, complete genome",data/refs/Herpesviridae/VZV/isolate_9.fasta,,9,4
Herpesviridae,5,EBV,3,Human herpesvirus 4,,139424470,172764,"NC_009334.1 Human herpesvirus 4, complete genome",data/refs/Herpesviridae/EBV/isolate_0.fasta,,0,0
Herpesviridae,5,EBV,3,Human herpesvirus 4,,82503188,171823,"NC_007605.1 Human gammaherpesvirus 4, complete genome",data/refs/Herpesviridae/EBV/isolate_1.fasta,,1,1
Herpesviridae,5,EBV,3,Human herpesvirus 4,,2727548850,176176,"OR134772.1 Human gammaherpesvirus 4 isolate YCC-10, complete genome",data/refs/Herpesviridae/EBV/isolate_2.fasta,,2,2
Herpesviridae,5,EBV,3,Human herpesvirus 4,,2727548809,169424,"OR134771.1 Human gammaherpesvirus 4 isolate SNU-719, complete genome",data/refs/Herpesviridae/EBV/isolate_3.fasta,,3,3
Herpesviridae,5,EBV,3,Human herpesvirus 4,,2727548777,171437,"OR134770.1 Human gammaherpesvirus 4 isolate Raji, complete genome",data/refs/Herpesviridae/EBV/isolate_4.fasta,,4,4
Herpesviridae,5,EBV,3,Human herpesvirus 4,,2727548735,173200,"OR134769.1 Human gammaherpesvirus 4 isolate NPC43, complete genome",data/refs/Herpesviridae/EBV/isolate_5.fasta,,5,0
Herpesviridae,5,EBV,3,Human herpesvirus 4,,2727548694,170964,"OR134768.1 Human gammaherpesvirus 4 isolate M81, complete genome",data/refs/Herpesviridae/EBV/isolate_6.fasta,,6,1
Herpesviridae,5,EBV,3,Human herpesvirus 4,,2727548654,171946,"OR134767.1 Human gammaherpesvirus 4 isolate C666-1, complete genome",data/refs/Herpesviridae/EBV/isolate_7.fasta,,7,2
Herpesviridae,5,EBV,3,Human herpesvirus 4,,2727548610,166363,"OR134766.1 Human gammaherpesvirus 4 isolate C17, complete genome",data/refs/Herpesviridae/EBV/isolate_8.fasta,,8,3
Herpesviridae,5,EBV,3,Human herpesvirus 4,,2727548570,162698,"OR134765.1 Human gammaherpesvirus 4 isolate B95-8, complete genome",data/refs/Herpesviridae/EBV/isolate_9.fasta,,9,4
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,155573622,235646,"NC_006273.2 Human herpesvirus 5 strain Merlin, complete genome",data/refs/Herpesviridae/HCMV/isolate_0.fasta,,0,0
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,3334157317,232182,"PZ137009.1 Human betaherpesvirus 5 strain Towne, complete genome",data/refs/Herpesviridae/HCMV/isolate_1.fasta,,1,1
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,3069859668,235700,"LC846339.1 Human betaherpesvirus 5 20026 DNA, complete genome",data/refs/Herpesviridae/HCMV/isolate_2.fasta,,2,2
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,3069859500,235198,"LC846338.1 Human betaherpesvirus 5 22383 DNA, complete genome",data/refs/Herpesviridae/HCMV/isolate_3.fasta,,3,3
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,3057916491,231043,"PX246278.1 Human betaherpesvirus 5 isolate BR/2023-012844/IEC/NS/2023, complete genome",data/refs/Herpesviridae/HCMV/isolate_4.fasta,,4,4
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,2993367251,233804,"PQ851844.1 Human betaherpesvirus 5 isolate B-234, complete genome",data/refs/Herpesviridae/HCMV/isolate_5.fasta,,5,0
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,2993367090,233819,"PQ851843.1 Human betaherpesvirus 5 isolate B-209, complete genome",data/refs/Herpesviridae/HCMV/isolate_6.fasta,,6,1
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,2993366929,233822,"PQ851842.1 Human betaherpesvirus 5 isolate B-192, complete genome",data/refs/Herpesviridae/HCMV/isolate_7.fasta,,7,2
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,2993366768,233855,"PQ851841.1 Human betaherpesvirus 5 isolate B-178, complete genome",data/refs/Herpesviridae/HCMV/isolate_8.fasta,,8,3
Herpesviridae,5,HCMV,4,Human herpesvirus 5,,2993366607,233799,"PQ851840.1 Human betaherpesvirus 5 isolate B-164, complete genome",data/refs/Herpesviridae/HCMV/isolate_9.fasta,,9,4
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1344462938,159378,"NC_001664.4 Human betaherpesvirus 6A, variant A DNA, complete virion genome, isolate U1102",data/refs/Herpesviridae/HHV-6A/isolate_0.fasta,,0,0
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,2747363984,156792,"PP921919.1 Human betaherpesvirus 6A isolate MBC025, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_1.fasta,,1,1
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1914215702,140968,"MW049322.1 Human betaherpesvirus 6A strain HHV6A_LF5A, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_2.fasta,,2,2
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1914215613,147118,"MW049321.1 Human betaherpesvirus 6A strain HHV6A_LF3A, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_3.fasta,,3,3
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1914215439,143354,"MW049319.1 Human betaherpesvirus 6A strain HHV6A_LF1A, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_4.fasta,,4,4
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1914215350,147459,"MW049318.1 Human betaherpesvirus 6A strain HHV6A_HGDP00628, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_5.fasta,,5,0
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1914215261,147112,"MW049317.1 Human betaherpesvirus 6A strain HHV6A_506035, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_6.fasta,,6,1
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1914215175,142532,"MW049316.1 Human betaherpesvirus 6A strain HHV6A_303046, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_7.fasta,,7,2
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1914215090,142751,"MW049315.1 Human betaherpesvirus 6A strain HHV6A_303035, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_8.fasta,,8,3
Herpesviridae,5,HHV-6A,5,Human betaherpesvirus 6A,,1914215005,140481,"MW049314.1 Human betaherpesvirus 6A strain HHV6A_107040, partial genome",data/refs/Herpesviridae/HHV-6A/isolate_9.fasta,,9,4
Herpesviridae,5,HHV-6B,6,Human herpesvirus 6B,,9633069,162114,"NC_000898.1 Human herpesvirus 6B, complete genome",data/refs/Herpesviridae/HHV-6B/isolate_0.fasta,,0,0
Herpesviridae,5,HHV-6B,6,Human herpesvirus 6B,,2601014637,162025,"OR643889.1 Human betaherpesvirus 6B isolate AA-51, complete genome",data/refs/Herpesviridae/HHV-6B/isolate_1.fasta,,1,1
Herpesviridae,5,HHV-6B,6,Human herpesvirus 6B,,1992372275,162121,"MW536483.1 Human betaherpesvirus 6B strain Z29, complete genome",data/refs/Herpesviridae/HHV-6B/isolate_2.fasta,,2,2
Herpesviridae,5,HHV-6B,6,Human herpesvirus 6B,,1603483844,162076,"MH698402.1 Human betaherpesvirus 6B strain GTEX-OXRO_icihv6b, complete genome",data/refs/Herpesviridae/HHV-6B/isolate_3.fasta,,3,3
Herpesviridae,5,HHV-6B,6,Human herpesvirus 6B,,1603483791,161973,"MH698401.1 Human betaherpesvirus 6B strain GTEX-YF7O_icihhv6b, complete genome",data/refs/Herpesviridae/HHV-6B/isolate_4.fasta,,4,4
Herpesviridae,5,HHV-6B,6,Human herpesvirus 6B,,4995977,161573,"AB021506.1 Human herpesvirus 6B DNA, complete genome, strain: HST",data/refs/Herpesviridae/HHV-6B/isolate_5.fasta,,5,0
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,51874225,153080,"NC_001716.2 Human herpesvirus 7, complete genome",data/refs/Herpesviridae/HHV-7/isolate_0.fasta,,0,0
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,3101627359,150870,"PV694273.1 UNVERIFIED: Human betaherpesvirus 7 isolate BB5379, complete genome",data/refs/Herpesviridae/HHV-7/isolate_1.fasta,,1,1
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,3101627358,151014,"PV694272.1 UNVERIFIED: Human betaherpesvirus 7 isolate BB5371, complete genome",data/refs/Herpesviridae/HHV-7/isolate_2.fasta,,2,2
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,3101627357,151631,"PV694271.1 UNVERIFIED: Human betaherpesvirus 7 isolate BB5269, complete genome",data/refs/Herpesviridae/HHV-7/isolate_3.fasta,,3,3
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,2911517030,148303,PQ541394.1 MAG: Human betaherpesvirus 7 isolate HHV7-1-wuxi genomic sequence,data/refs/Herpesviridae/HHV-7/isolate_4.fasta,,4,4
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,2597795808,144752,"OR634980.1 Human betaherpesvirus 7 isolate FIN-6, partial genome",data/refs/Herpesviridae/HHV-7/isolate_5.fasta,,5,0
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,2597795768,144747,"OR634979.1 Human betaherpesvirus 7 isolate FIN-5, partial genome",data/refs/Herpesviridae/HHV-7/isolate_6.fasta,,6,1
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,2238292329,152524,"ON023041.1 Human betaherpesvirus 7 isolate FIN-4, partial genome",data/refs/Herpesviridae/HHV-7/isolate_7.fasta,,7,2
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,2238292260,147997,"ON023040.1 Human betaherpesvirus 7 isolate FIN-3, partial genome",data/refs/Herpesviridae/HHV-7/isolate_8.fasta,,8,3
Herpesviridae,5,HHV-7,7,Human herpesvirus 7,,2238292191,149223,"ON023039.1 Human betaherpesvirus 7 isolate FIN-2, partial genome",data/refs/Herpesviridae/HHV-7/isolate_9.fasta,,9,4
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2809804521,7441,"PP506141.1 Poliovirus 1 isolate S46/10, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_0.fasta,,0,0
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2809804519,7441,"PP506140.1 Poliovirus 1 isolate S358/09, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_1.fasta,,1,1
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2809804517,7441,"PP506139.1 Poliovirus 1 isolate S326/09, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_2.fasta,,2,2
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2789743710,7354,"OR129532.1 Poliovirus 1 strain P2149 cold variant, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_3.fasta,,3,3
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2664565847,7441,"PP068134.1 Mutant Poliovirus 1 isolate USA/23-S19-Mah_PV1, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_4.fasta,,4,4
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2664565789,7441,"PP068131.1 Mutant Poliovirus 1 isolate USA/23-S19-1_PV1, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_5.fasta,,5,0
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2577287697,7506,"OR253701.1 Poliovirus 1 isolate nOPV1, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_6.fasta,,6,1
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2449912056,7361,"OQ286212.1 Poliovirus 1 isolate 23_05_19, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_7.fasta,,7,2
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2449912054,7361,"OQ286211.1 Poliovirus 1 isolate 21_03_19, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_8.fasta,,8,3
Picornaviridae,6,Poliovirus-1,0,Poliovirus 1,complete genome,2449912048,7361,"OQ286208.1 Poliovirus 1 isolate 20_06_19, complete genome",data/refs/Picornaviridae/Poliovirus-1/isolate_9.fasta,,9,4
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038678,7439,"PX725683.1 Poliovirus 2 isolate BOT/2023-23652, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_0.fasta,,0,0
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038676,7501,"PX725682.1 Poliovirus 2 isolate BOT/2023-23651, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_1.fasta,,1,1
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038674,7501,"PX725681.1 Poliovirus 2 isolate BOT/2023-23650, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_2.fasta,,2,2
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038672,7501,"PX725680.1 Poliovirus 2 isolate BOT/2023-23649, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_3.fasta,,3,3
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038670,7501,"PX725679.1 Poliovirus 2 isolate BOT/2023-23648, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_4.fasta,,4,4
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038668,7500,"PX725678.1 Poliovirus 2 isolate BOT/2023-23647, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_5.fasta,,5,0
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038666,7439,"PX725677.1 Poliovirus 2 isolate BOT/2022-23659, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_6.fasta,,6,1
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038664,7439,"PX725676.1 Poliovirus 2 isolate BOT/2022-23658, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_7.fasta,,7,2
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038662,7439,"PX725675.1 Poliovirus 2 isolate BOT/2022-23657, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_8.fasta,,8,3
Picornaviridae,6,Poliovirus-2,1,Poliovirus 2,complete genome,3134038660,7439,"PX725674.1 Poliovirus 2 isolate BOT/2022-23656, complete genome",data/refs/Picornaviridae/Poliovirus-2/isolate_9.fasta,,9,4
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,3247991406,7432,"PZ134350.1 Poliovirus 3 isolate ZJ-23-8-1, complete genome",data/refs/Picornaviridae/Poliovirus-3/isolate_0.fasta,,0,0
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2783608783,6621,"PP356987.1 Poliovirus 3 isolate 55183RJ24-BR polyprotein gene, complete cds",data/refs/Picornaviridae/Poliovirus-3/isolate_1.fasta,,1,1
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2783608781,6621,"PP356986.1 Poliovirus 3 isolate 55820RJ24-BR polyprotein gene, complete cds",data/refs/Picornaviridae/Poliovirus-3/isolate_2.fasta,,2,2
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2783608777,7456,"PP348560.1 Poliovirus 3 isolate 53459RJ24-BR polyprotein gene, complete cds",data/refs/Picornaviridae/Poliovirus-3/isolate_3.fasta,,3,3
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2783608775,7380,"PP348559.1 Poliovirus 3 isolate 53394RJ24-BR polyprotein gene, complete cds",data/refs/Picornaviridae/Poliovirus-3/isolate_4.fasta,,4,4
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2783608773,7417,"PP348558.1 Poliovirus 3 isolate 45507RJ24BR polyprotein gene, complete cds",data/refs/Picornaviridae/Poliovirus-3/isolate_5.fasta,,5,0
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2809804541,7431,"PP533225.1 Poliovirus 3 isolate S11/17, complete genome",data/refs/Picornaviridae/Poliovirus-3/isolate_6.fasta,,6,1
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2809804539,7431,"PP533224.1 Poliovirus 3 isolate S310/16, complete genome",data/refs/Picornaviridae/Poliovirus-3/isolate_7.fasta,,7,2
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2809804537,7432,"PP533223.1 Poliovirus 3 isolate S335/16, complete genome",data/refs/Picornaviridae/Poliovirus-3/isolate_8.fasta,,8,3
Picornaviridae,6,Poliovirus-3,2,Poliovirus 3,,2809804535,7431,"PP533222.1 Poliovirus 3 isolate S396/19, complete genome",data/refs/Picornaviridae/Poliovirus-3/isolate_9.fasta,,9,4
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2927316225,7324,"PV173118.1 Coxsackievirus A16 isolate AI008F1, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_0.fasta,,0,0
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2927316223,7322,"PV173117.1 Coxsackievirus A16 isolate BC022S, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_1.fasta,,1,1
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2927316221,7305,"PV173116.1 Coxsackievirus A16 isolate BC008S, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_2.fasta,,2,2
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2927316219,7282,"PV173115.1 Coxsackievirus A16 isolate BI004S3, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_3.fasta,,3,3
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2927316217,7250,"PV173114.1 Coxsackievirus A16 isolate AS050, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_4.fasta,,4,4
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2927316215,7251,"PV173113.1 Coxsackievirus A16 isolate AI009F1, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_5.fasta,,5,0
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2927316213,7299,"PV173112.1 Coxsackievirus A16 isolate AI008F2, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_6.fasta,,6,1
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2515310519,7393,"OQ091687.1 Coxsackievirus A16 strain CVA16_210048711501_FRA21, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_7.fasta,,7,2
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2515310517,7393,"OQ091686.1 Coxsackievirus A16 strain CVA16_180026708702_FRA18, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_8.fasta,,8,3
Picornaviridae,6,Coxsackievirus-A16,3,Coxsackievirus A16,,2515310515,7394,"OQ091685.1 Coxsackievirus A16 strain CVA16_180029339302_FRA18, complete genome",data/refs/Picornaviridae/Coxsackievirus-A16/isolate_9.fasta,,9,4
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,1464306883,7399,"NC_038307.1 Coxsackievirus B3 mRNA, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_0.fasta,,0,0
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3324899151,7363,"PZ117059.1 Coxsackievirus B3 isolate SPb_12378/25mi/TA/NNovgorod/2025/RU, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_1.fasta,,1,1
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3324899147,7378,"PZ117057.1 Coxsackievirus B3 isolate SPb_12331/25EVI/Kostroma/2025/RU, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_2.fasta,,2,2
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3070891594,7386,"PV863042.1 Coxsackievirus B3 isolate KM50-W07-P20, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_3.fasta,,3,3
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3070891592,7383,"PV863041.1 Coxsackievirus B3 isolate KM50-W07-P15, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_4.fasta,,4,4
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3070891590,7384,"PV863040.1 Coxsackievirus B3 isolate KM50-W07-P10, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_5.fasta,,5,0
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3070891588,7379,"PV863039.1 Coxsackievirus B3 isolate KM50-W07-P5, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_6.fasta,,6,1
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3070891586,7383,"PV863038.1 Coxsackievirus B3 isolate KM50-W07-P1, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_7.fasta,,7,2
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3070891584,7378,"PV863037.1 Coxsackievirus B3 isolate KM22-W05-P20, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_8.fasta,,8,3
Picornaviridae,6,Coxsackievirus-B3,4,Coxsackievirus B3,,3070891582,7381,"PV863036.1 Coxsackievirus B3 isolate KM22-W05-P15, complete genome",data/refs/Picornaviridae/Coxsackievirus-B3/isolate_9.fasta,,9,4
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,1464306962,7137,"NC_038311.1 Human rhinovirus 1 strain ATCC VR-1559, complete genome",data/refs/Picornaviridae/Rhinovirus-A/isolate_0.fasta,,0,0
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,9627730,7152,"NC_001617.1 Human rhinovirus 89, complete genome",data/refs/Picornaviridae/Rhinovirus-A/isolate_1.fasta,,1,1
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,3353254151,7106,"PZ233729.1 Rhinovirus A101 isolate 23V-12724_250120007 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-A/isolate_2.fasta,,2,2
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,3353254149,7099,"PZ233728.1 Rhinovirus A98 isolate 23V-8489_250120023 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-A/isolate_3.fasta,,3,3
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,3353254145,7037,"PZ233726.1 Rhinovirus A18 isolate 23V-8677_250123004 polyprotein gene, partial cds",data/refs/Picornaviridae/Rhinovirus-A/isolate_4.fasta,,4,4
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,3353254135,7099,"PZ233721.1 Rhinovirus A101 isolate 23V-12723_250120006 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-A/isolate_5.fasta,,5,0
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,3353254133,7102,"PZ233720.1 Rhinovirus A106 isolate 23V-12705_250117018 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-A/isolate_6.fasta,,6,1
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,3353254131,7107,"PZ233719.1 Rhinovirus A40 isolate 23V-12698_250117013 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-A/isolate_7.fasta,,7,2
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,3353254127,7046,"PZ233717.1 Rhinovirus A12 isolate 23V-12375_250116002 polyprotein gene, partial cds",data/refs/Picornaviridae/Rhinovirus-A/isolate_8.fasta,,8,3
Picornaviridae,6,Rhinovirus-A,5,Rhinovirus A,,3353254125,7111,"PZ233716.1 Rhinovirus A98 isolate 23V-12363_250115017 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-A/isolate_9.fasta,,9,4
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,9626735,7212,"NC_001490.1 Rhinovirus B14, complete sequence",data/refs/Picornaviridae/Rhinovirus-B/isolate_0.fasta,,0,0
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,1464306975,7208,"NC_038312.1 Human rhinovirus 3, complete genome",data/refs/Picornaviridae/Rhinovirus-B/isolate_1.fasta,,1,1
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,3353254155,7045,"PZ233731.1 Rhinovirus B83 isolate 23V-8478_250120013 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-B/isolate_2.fasta,,2,2
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,3353254153,7054,"PZ233730.1 Rhinovirus B83 isolate 23V-8477_250120012 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-B/isolate_3.fasta,,3,3
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,3332198530,6950,PX404530.1 MAG: Rhinovirus B isolate HRVB/human/UGA/UVRI-KWL0300/2021 genomic sequence,data/refs/Picornaviridae/Rhinovirus-B/isolate_4.fasta,,4,4
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,3332198526,7077,PX404528.1 MAG: Rhinovirus B isolate HRVB/human/UGA/UVRI-KWL0289/2021 genomic sequence,data/refs/Picornaviridae/Rhinovirus-B/isolate_5.fasta,,5,0
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,3332198522,7184,PX404526.1 MAG: Rhinovirus B isolate HRVB/human/UGA/UVRI-KWL0299/2021 genomic sequence,data/refs/Picornaviridae/Rhinovirus-B/isolate_6.fasta,,6,1
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,3332198520,6924,PX404525.1 MAG: Rhinovirus B isolate HRVB/human/UGA/UVRI-KWL0270/2021 genomic sequence,data/refs/Picornaviridae/Rhinovirus-B/isolate_7.fasta,,7,2
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,3332198512,6791,PX404521.1 MAG: Rhinovirus B isolate HRVB/human/UGA/UVRI-KWL0249/2021 genomic sequence,data/refs/Picornaviridae/Rhinovirus-B/isolate_8.fasta,,8,3
Picornaviridae,6,Rhinovirus-B,6,Rhinovirus B,,3332198506,7212,PX404518.1 MAG: Rhinovirus B isolate HRVB/human/UGA/UVRI-KWL0193/2021 genomic sequence,data/refs/Picornaviridae/Rhinovirus-B/isolate_9.fasta,,9,4
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,1464310212,6944,"NC_038878.1 Human rhinovirus NAT001 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-C/isolate_0.fasta,,0,0
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,160700581,7099,"NC_009996.1 Human rhinovirus C, complete genome",data/refs/Picornaviridae/Rhinovirus-C/isolate_1.fasta,,1,1
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,3342271144,6890,"PZ496045.1 UNVERIFIED: Rhinovirus C isolate HRV_INS004/LOR/PER/2025, partial genome",data/refs/Picornaviridae/Rhinovirus-C/isolate_2.fasta,,2,2
